ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status
T006126,C00448,I want to change the payment method for my pre-order before it ships. This is completely unacceptable.,2026-05-31 12:04:00,Regular,47095.45,1,Payments,Open
T009916,C02681,when will i receive my refund?,2025-08-19 12:04:00,Regular,77451.83,3,Returns,In Progress
T008246,C02737,"I want to permanently delete my account, how do I do that?",2025-11-24 16:19:00,Regular,71686.69,3,Account Support,Resolved
T005422,C01410,The tracking information has not been updated.,2025-10-17 21:17:00,Regular,5618.02,1,Logistics,Open
T004108,C01045,"I received an email about a login from a new device, but it wasn't me.",2025-04-17 09:22:00,Regular,36189.04,0,Account Support,In Progress
T002924,C01350,i received a blue case but i ordered a black one. please fix this asap.,2026-07-05 16:31:00,Regular,42808.36,0,Returns,Resolved
T008757,C00298,"i need a replacement, but i want to make sure it's packed properly this time.",2025-01-04 08:11:00,Regular,19369.92,4,Returns,In Progress
T008099,C01362,Can I pay using a different currency?,2025-08-01 08:18:00,Regular,71327.96,1,Payments,Resolved
T001811,C02097,Can someone from IT look into my account? The data is completely corrupted. please!,2026-02-23 16:38:00,Premium,25913.98,0,Technical Support,Open
T000361,C00660,I selected Cash on Delivery but was asked to pay online. I would appreciate a quick reply.,2025-02-02 09:21:00,Regular,79505.43,3,Payments,In Progress
T008989,C01999,How long does it take for a failed transaction to bounce back to my account?!,2026-07-15 22:00:00,Regular,73770.35,0,Payments,Resolved
T005582,C00557,"I put the wrong zip code on my shipping address, can we fix it before dispatch? Please fix this ASAP.",2025-01-16 13:36:00,Regular,40323.52,0,Logistics,Resolved
T003144,C00696,"My refund went to a canceled credit card, what do I do?",2025-11-28 13:48:00,Regular,70555.12,0,Returns,Open
T006817,C01853,Do you offer bulk purchasing?,2026-02-23 15:07:00,Regular,34069.2,1,Sales,Open
T001571,C00338,"I want to buy gift cards for my team, is there a corporate rate?",2026-03-02 12:57:00,Regular,33713.41,2,Sales,In Progress
T004282,C02844,Do you have this product available? Please don't send me an automated reply.,2025-10-27 13:24:00,Regular,74332.82,4,Sales,Open
T005332,C00415,Can you send me a return shipping label?,2026-06-26 17:39:00,Regular,23912.89,4,Returns,Open
T008791,C02342,"I lost the original packaging, can I still return the item?",2025-01-19 19:54:00,Regular,10121.74,1,Returns,Resolved
T004674,C01993,I keep getting logged out randomly while browsing.,2026-03-20 15:42:00,Regular,25156.44,1,Technical Support,In Progress
T008624,C02981,I cannot access my account. This is becoming frustrating.,2025-01-27 11:34:00,Regular,40084.89,3,Account Support,In Progress
T007313,C00125,Is the carrying case included or do I have to buy it separately?,2026-01-23 18:29:00,Regular,62249.46,0,Sales,Resolved
T009713,C02894,My payment failed but the amount was deducted.,2026-07-28 12:04:00,Regular,7077.54,0,Payments,Resolved
T008037,C00917,The return courier was supposed to pick up the package yesterday but didn't come. I need someone to explain what happened.,2025-10-19 22:03:00,Premium,73621.85,6,Returns,In Progress
T005589,C00518,Does this product come in a gift box? Can someone look into this?,2026-02-18 15:41:00,Regular,68418.2,3,Sales,Resolved
T008425,C02879,My payment is stuck in 'Processing' status for the last 3 hours.,2026-03-20 15:47:00,Premium,135728.49,1,Payments,In Progress
T007316,C02716,I cannot complete my payment.,2026-02-03 11:15:00,Regular,48219.83,0,Payments,Resolved
T009830,C01699,I received the wrong product. Any updates on this?,2026-07-24 17:10:00,Regular,50658.64,1,Returns,In Progress
T004712,C00426,"I am setting up a new office, can I get a dedicated sales rep to help me? I have already contacted support about this.!",2026-03-30 20:24:00,Premium,173900.91,0,Sales,Open
T007664,C01397,The transaction failed several times. I hope this can be sorted out quickly.,2026-05-07 08:27:00,Regular,59828.38,0,Payments,Resolved
T003794,C00238,Can you tell me about your available products?,2026-06-14 09:17:00,Regular,34630.2,4,Sales,In Progress
T006240,C00272,My package was delivered to the wrong house down the street.,2026-03-21 15:10:00,Regular,14901.37,0,Logistics,Resolved
T001479,C01912,How do I clear my search and browsing history on my account? Thank you for your time and support.,2026-02-02 22:59:00,Regular,13291.46,1,Account Support,Resolved
T009817,C01011,"I keep getting automated replies, I need a real person to check my shipment status.",2026-07-18 08:08:00,Regular,53213.68,3,Logistics,Resolved
T002060,C02787,I want to change the payment method for my pre-order before it ships.,2025-09-17 08:22:00,Premium,27438.05,0,Payments,Resolved
T001607,C00810,"The website timed out while processing my payment, what should I do? I look forward to hearing from you soon.",2026-06-26 14:18:00,Regular,47239.27,6,Payments,Open
T007530,C02695,I need to change the default shipping address saved on my profile. I need to speak to a real human agent.,2026-03-23 21:26:00,Premium,92735.09,1,Account Support,Open
T009283,C01156,My discount code expired while I was stuck on the broken payment page. Can you provide a timeframe for the fix?,2025-04-05 18:18:00,Premium,20716.7,2,Payments,Open
T002912,C00209,How do I print the return label if I don't have a printer?,2025-11-13 22:18:00,Regular,16561.05,1,Returns,Resolved
T002337,C02707,I would like to know the current price. I expect better customer service than this.,2026-04-01 18:19:00,Regular,19565.92,3,Sales,Resolved
T000089,C01409,The website layout looks completely broken on my mobile phone.,2026-04-25 10:56:00,Business,167895.2,0,Technical Support,Resolved
T004789,C00558,How do I transfer account ownership to someone else in my company?,2026-01-10 16:32:00,Regular,49462.13,3,Account Support,Open
T004527,C00579,I was charged for shipping even though my order qualified for free delivery.,2025-01-27 18:43:00,Regular,17354.3,0,Payments,In Progress
T005325,C00469,How can I change my email address? I have already contacted support about this.,2026-04-27 14:24:00,Regular,75373.92,5,Account Support,Open
T009954,C01555,"the billing address on my receipt is wrong, can you update it?",2026-07-25 22:46:00,Regular,34292.49,4,Payments,Resolved
T005022,C02055,I need help tracking my order.,2025-06-07 15:33:00,Regular,16813.02,2,Logistics,Resolved
T004300,C01270,The dark mode toggle isn't working on the desktop version. This is causing a lot of inconvenience for me.,2026-07-17 21:29:00,Premium,17575.57,1,Technical Support,Open
T007980,C00378,My package is delayed and I need an update. I need an update as soon as possible.,2026-06-09 18:41:00,Business,49145.71,2,Logistics,Resolved
T003163,C01502,The driver refused to bring the heavy box up to my apartment. This issue is holding up my work.,2026-01-31 12:40:00,Regular,17615.84,0,Logistics,In Progress
T002003,C00436,"I received an email about a login from a new device, but it wasn't me. please!",2025-08-27 17:38:00,Regular,21628.49,3,Account Support,Open
T009829,C01706,How do I clear my search and browsing history on my account? This issue is holding up my work.,2026-01-12 09:10:00,Regular,51684.19,0,Account Support,Resolved
T004056,C01277,Can I just pick up the order from the warehouse directly?!!,2025-09-25 11:26:00,Regular,6200.76,0,Logistics,Open
T001371,C01109,"I am trying to compare this model with your competitor's, why is yours better?",2025-11-25 19:43:00,Premium,74427.35,2,Sales,In Progress
T002973,C01888,I am trying to sync my account across devices but it's not updating.,2025-02-25 22:34:00,Regular,37959.18,5,Technical Support,Resolved
T000826,C00378,I would like to know the current price.,2025-06-30 12:35:00,Business,251016.73,2,Sales,In Progress
T003756,C02707,I want to update my phone number. I'm really confused and need some clarity.,2025-07-11 16:01:00,Regular,72690.98,3,Account Support,In Progress
T007348,C02323,The application crashes whenever I try to open it.,2026-03-22 14:17:00,Regular,39308.59,0,Technical Support,Open
T006390,C02592,How do I set up a PIN code for faster login?,2026-03-15 12:46:00,Regular,2107.26,0,Account Support,Resolved
T000006,C01427,"I need a replacement, but I want to make sure it's packed properly this time. This is causing a lot of inconvenience for me.",2025-12-17 10:45:00,Regular,25070.06,0,Returns,Resolved
T002800,C02998,Why is my Apple Pay failing at checkout?,2026-07-03 15:40:00,Regular,56780.26,0,Payments,Resolved
T006693,C01247,The product does not match the description.,2025-08-03 20:01:00,Premium,48904.02,7,Returns,In Progress
T001133,C02486,I am stuck in an endless login loop; it keeps asking for my credentials.,2025-07-19 08:24:00,Premium,127642.95,0,Technical Support,Resolved
T005340,C01280,My loyalty points are not showing up in my account dashboard.,2025-07-30 21:09:00,Regular,74609.92,2,Account Support,Open
T005815,C01936,Can I get a sample of this fabric before I place a large order?,2025-03-04 19:43:00,Regular,76300.24,1,Sales,Open
T006044,C02044,I need to download a copy of all my data for privacy reasons.,2025-03-15 21:29:00,Premium,55508.76,3,Account Support,Resolved
T000503,C01216,"I put the wrong zip code on my shipping address, can we fix it before dispatch?",2025-10-05 16:20:00,Regular,49592.94,1,Logistics,In Progress
T007389,C00662,Is there a size guide available for this clothing line? Thanks in advance for your help.,2025-01-09 10:43:00,Regular,40074.49,0,Sales,Open
T000382,C00871,My tracking number is invalid or not recognized by the carrier website. I look forward to hearing from you soon.,2025-08-02 21:37:00,Regular,61166.6,2,Logistics,In Progress
T001141,C01040,The website layout looks completely broken on my mobile phone. I have already contacted support about this.,2026-07-08 19:24:00,Regular,57127.34,5,Technical Support,Open
T004822,C01839,"The website timed out while processing my payment, what should I do?!",2026-03-09 13:12:00,Regular,32728.71,1,Payments,In Progress
T000329,C02572,I keep getting an error when trying to place an order.,2026-07-15 21:51:00,Regular,62734.2,0,Technical Support,Open
T002722,C02242,How can I request a refund?,2025-07-10 21:11:00,Regular,57056.22,2,Returns,In Progress
T005781,C00064,When will I receive my refund?,2026-08-14 15:37:00,Regular,55988.34,5,Returns,In Progress
T006640,C00330,Are the spare parts for this drone easy to find if it breaks?,2026-06-16 22:07:00,Regular,42882.75,0,Sales,In Progress
T002531,C02863,I forgot my account password. I am trusting you to resolve this today.,2025-08-01 12:59:00,Premium,180781.3,1,Account Support,Open
T007426,C00036,I keep getting an 'Invalid Credentials' error even though my password is correct. I hope this can be sorted out quickly.,2025-04-25 20:42:00,Regular,58697.14,5,Account Support,In Progress
T003617,C02037,"I missed the 30-day return window by one day, can you make an exception?",2026-05-18 18:59:00,Regular,7256.97,0,Returns,In Progress
T000605,C02165,It's been three weeks and my international shipment hasn't cleared customs. Let me know if there's anything else you need from my side.???,2026-07-06 15:18:00,Regular,46410.42,6,Logistics,Resolved
T002093,C00064,"My installment plan failed this month, how can I manually pay it? Any updates on this?",2025-09-20 21:33:00,Regular,47362.21,5,Payments,Resolved
T001163,C01420,How can I stop receiving marketing emails? Unsubscribing didn't work. I need an update as soon as possible.,2025-05-10 08:54:00,Premium,121925.9,1,Account Support,Open
T000759,C01588,Why is my shipment stuck at the local hub for the last 4 days?,2025-11-02 21:44:00,Regular,54262.3,1,Logistics,Resolved
T002864,C00539,I received a blue case but I ordered a black one. I am trusting you to resolve this today.,2025-09-17 12:49:00,Regular,72870.02,3,Returns,Resolved
T003645,C02547,"I missed the 30-day return window by one day, can you make an exception?",2026-01-30 18:13:00,Regular,15654.68,4,Returns,In Progress
T009496,C00602,My order has not arrived yet.,2026-07-06 14:50:00,Regular,48356.82,1,Logistics,Open
T000433,C00244,I need a tax invoice for my recent purchase.,2025-03-05 11:31:00,Regular,6760.04,2,Payments,Resolved
T006017,C00134,I received a blue case but I ordered a black one.,2025-03-05 11:52:00,Regular,35959.7,7,Returns,Resolved
T002482,C01755,Is there a bug with the wish list? All my saved items disappeared.,2025-07-20 14:56:00,Regular,45444.79,4,Technical Support,Resolved
T008000,C02471,"I paid via bank transfer, where do I upload the payment slip?",2025-01-10 16:38:00,Regular,32159.15,1,Payments,In Progress
T008656,C00006,Is it safe to save my card details on your platform?,2025-10-02 10:23:00,Regular,4941.18,1,Payments,Resolved
T002719,C00150,I want to exchange this for a different color. I need someone to explain what happened.,2025-09-17 10:02:00,Regular,5854.69,4,Returns,Open
T009088,C02328,I keep getting an 'Error 500' when trying to check out.,2025-05-17 14:57:00,Regular,3486.31,1,Payments,Resolved
T002718,C02610,"My company changed its name, how do I update my business account details?",2025-09-28 11:26:00,Premium,184365.36,3,Account Support,Open
