ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status,sentiment,priority
T21820,C1720,Payment failed but money deducted twice!,2026-08-25 17:04:22,Regular,27918.0,4,Logistics,In Progress,Negative,High
T21821,C2922,Can you help me update my account?,2026-07-30 04:30:51,VIP,77988.0,5,Sales,In Progress,Neutral,High
T21822,C2359,I am very disappointed and frustrated.,2026-04-09 05:09:19,Premium,81573.0,1,Finance,Open,Negative,High
T21823,C3062,I am very disappointed and frustrated.,2026-03-18 03:48:07,Premium,27406.0,3,IT Support,In Progress,Negative,High
T21824,C1604,I want to know the delivery status.,2026-07-18 13:06:02,Premium,54138.0,5,Sales,Open,Neutral,High
T21825,C1822,How do I return this item?,2026-03-23 04:56:04,VIP,37974.0,3,IT Support,In Progress,Neutral,High
T21826,C1076,Thanks for the quick support!,2026-07-04 11:50:50,VIP,109870.0,4,Customer Success,In Progress,Positive,High
T21827,C3829,I am very disappointed and frustrated.,2026-07-10 00:16:36,VIP,78044.0,1,Sales,In Progress,Negative,High
T21828,C1753,The item arrived damaged.,2026-07-14 04:45:39,Regular,18410.0,4,Customer Success,Resolved,Negative,High
T21829,C4087,When will this product be restocked?,2026-07-13 11:27:14,VIP,56141.0,4,IT Support,Resolved,Neutral,High
T21830,C2420,"Good quality, thank you!",2026-07-29 18:12:10,VIP,92302.0,4,Finance,In Progress,Positive,High
T21831,C3647,"Cancel my order immediately, terrible service.",2026-08-14 07:06:23,VIP,12012.0,1,Customer Success,Open,Negative,High
T21832,C4771,Thanks for the quick support!,2026-04-27 10:22:25,VIP,58159.0,3,IT Support,Resolved,Positive,High
T21833,C3692,"Good quality, thank you!",2026-05-07 13:31:27,VIP,122403.0,5,Customer Success,Open,Positive,High
T21834,C4327,"Awesome service, really appreciate it.",2026-04-15 10:03:46,VIP,95789.0,4,Sales,In Progress,Positive,High
T21835,C2238,I am very disappointed and frustrated.,2026-06-22 08:50:45,Regular,106576.0,2,Quality Assurance,Resolved,Negative,High
T21836,C2700,"Cancel my order immediately, terrible service.",2026-03-26 15:56:52,Premium,20444.0,3,Sales,Open,Negative,High
T21837,C2405,"Cancel my order immediately, terrible service.",2026-03-21 10:42:17,Regular,145458.0,1,Finance,In Progress,Negative,High
T21838,C4921,Thanks for the quick support!,2026-06-20 11:42:49,Premium,112961.0,3,Sales,Resolved,Positive,High
T21839,C3570,The item arrived damaged.,2026-06-28 04:16:43,Regular,17028.0,3,Sales,In Progress,Negative,High
T21840,C3206,"Awesome service, really appreciate it.",2026-05-24 23:05:10,Premium,125939.0,4,Customer Success,Resolved,Positive,High
T21841,C3076,I want to know the delivery status.,2026-04-27 04:27:32,Premium,84097.0,5,IT Support,Resolved,Neutral,High
T21842,C4412,When will this product be restocked?,2026-04-03 02:36:11,Regular,117512.0,4,Logistics,Resolved,Neutral,High
T21843,C1137,"Good quality, thank you!",2026-08-25 12:25:45,VIP,73079.0,4,Logistics,Resolved,Positive,High
T21844,C2725,"Cancel my order immediately, terrible service.",2026-04-08 07:32:45,Premium,96178.0,1,Customer Success,Resolved,Negative,High
T21845,C1511,Payment failed but money deducted twice!,2026-04-18 12:32:59,VIP,24291.0,1,Sales,In Progress,Negative,High
T21846,C4712,"Cancel my order immediately, terrible service.",2026-04-13 18:57:20,Premium,62283.0,2,Logistics,Resolved,Negative,High
T21847,C4645,"This is unacceptable, my order is late.",2026-06-01 04:26:53,VIP,84109.0,1,Customer Success,Open,Negative,High
T21848,C3476,"This is unacceptable, my order is late.",2026-04-25 09:25:35,Regular,143749.0,1,IT Support,In Progress,Negative,High
T21849,C2908,I want to know the delivery status.,2026-08-07 00:31:31,Premium,57058.0,3,Logistics,Open,Neutral,High
T21850,C3406,"Great product, I love it.",2026-07-09 04:14:41,VIP,64520.0,4,Quality Assurance,Resolved,Positive,High
T21851,C1154,I want to know the delivery status.,2026-07-04 00:31:22,VIP,91970.0,4,Finance,Resolved,Neutral,High
T21852,C3713,Payment failed but money deducted twice!,2026-04-01 00:00:24,Regular,37314.0,3,Finance,In Progress,Negative,High
T21853,C3974,"Cancel my order immediately, terrible service.",2026-06-02 20:13:16,Regular,18336.0,4,Customer Success,In Progress,Negative,High
T21854,C4347,Payment failed but money deducted twice!,2026-08-26 10:51:15,Premium,58441.0,2,IT Support,In Progress,Negative,High
T21855,C1226,The item arrived damaged.,2026-06-18 20:56:31,Premium,134540.0,1,Customer Success,Open,Negative,High
T21856,C2748,Can you help me update my account?,2026-04-19 14:03:58,Regular,137260.0,5,Customer Success,Open,Neutral,High
T21857,C4269,"Cancel my order immediately, terrible service.",2026-08-21 09:17:53,Premium,128403.0,0,Finance,In Progress,Negative,High
T21858,C2713,"Awesome service, really appreciate it.",2026-03-29 03:21:32,VIP,96007.0,3,Customer Success,Open,Positive,High
T21859,C2129,"Great product, I love it.",2026-07-07 15:13:45,Premium,142203.0,4,Finance,In Progress,Positive,High
T21860,C2432,Very satisfied with my purchase.,2026-05-12 03:20:37,VIP,108338.0,3,Quality Assurance,Resolved,Positive,High
T21861,C4790,Payment failed but money deducted twice!,2026-05-15 05:01:49,VIP,8390.0,1,Logistics,Open,Negative,High
T21862,C2323,I have a question about my recent order.,2026-08-16 20:24:43,VIP,102072.0,2,Finance,In Progress,Neutral,High
T21863,C4138,"Cancel my order immediately, terrible service.",2026-07-17 16:51:26,VIP,16856.0,1,Sales,Resolved,Negative,High
T21864,C3174,The item arrived damaged.,2026-07-07 02:21:01,Premium,119181.0,2,Customer Success,In Progress,Negative,High
T21865,C4762,Payment failed but money deducted twice!,2026-05-30 00:41:46,Premium,74848.0,1,Finance,In Progress,Negative,High
T21866,C1790,The item arrived damaged.,2026-08-19 00:16:46,VIP,33633.0,2,Logistics,In Progress,Negative,High
T21867,C3653,Very satisfied with my purchase.,2026-05-17 04:42:29,Premium,105698.0,3,Customer Success,Resolved,Positive,High
T21868,C3353,"Great product, I love it.",2026-04-28 15:11:53,VIP,78357.0,3,Customer Success,Resolved,Positive,High
T21869,C4140,"This is unacceptable, my order is late.",2026-04-29 16:08:16,Premium,83087.0,2,IT Support,Open,Negative,High
T21870,C2134,I am very disappointed and frustrated.,2026-03-07 13:49:53,VIP,68504.0,0,Customer Success,Open,Negative,High
T21871,C2805,I want to know the delivery status.,2026-07-23 06:42:15,Regular,148616.0,5,Customer Success,In Progress,Neutral,High
T21872,C3028,I want to know the delivery status.,2026-03-10 08:49:43,VIP,104660.0,1,Quality Assurance,Open,Neutral,High
T21873,C4913,Payment failed but money deducted twice!,2026-03-03 14:29:57,Premium,105823.0,1,Customer Success,Resolved,Negative,High
T21874,C1303,Can you help me update my account?,2026-07-19 20:06:15,Premium,131125.0,5,Finance,Resolved,Neutral,High
T21875,C3100,"This is unacceptable, my order is late.",2026-04-10 00:05:27,VIP,123385.0,0,Sales,In Progress,Negative,High
T21876,C4718,I have a question about my recent order.,2026-06-04 23:07:28,VIP,74928.0,4,Quality Assurance,Resolved,Neutral,High
T21877,C3883,How do I return this item?,2026-05-17 01:12:09,Premium,63843.0,3,Customer Success,Resolved,Neutral,High
T21878,C2541,"Cancel my order immediately, terrible service.",2026-04-17 06:42:18,Premium,32202.0,5,Customer Success,Resolved,Negative,High
T21879,C4412,"This is unacceptable, my order is late.",2026-08-21 03:36:07,Regular,141506.0,2,IT Support,Open,Negative,High
T21880,C4196,"Awesome service, really appreciate it.",2026-06-12 19:54:43,Premium,108471.0,4,Customer Success,Resolved,Positive,High
T21881,C2233,When will this product be restocked?,2026-05-17 20:36:15,Premium,61933.0,3,Customer Success,Resolved,Neutral,High
T21882,C4319,I have a question about my recent order.,2026-03-08 16:09:56,VIP,134258.0,1,Sales,Open,Neutral,High
T21883,C3642,How do I return this item?,2026-06-05 19:18:08,Premium,102594.0,3,Finance,In Progress,Neutral,High
T21884,C4336,"Good quality, thank you!",2026-08-12 04:04:54,VIP,144056.0,3,Customer Success,Open,Positive,High
T21885,C3273,The item arrived damaged.,2026-03-29 03:55:10,Premium,15609.0,4,Quality Assurance,Resolved,Negative,High
T21886,C1974,Payment failed but money deducted twice!,2026-04-09 06:33:50,VIP,94633.0,2,Logistics,In Progress,Negative,High
T21887,C3111,The item arrived damaged.,2026-06-05 15:29:16,Regular,84254.0,5,IT Support,Resolved,Negative,High
T21888,C3928,Very satisfied with my purchase.,2026-03-07 02:27:37,VIP,86184.0,4,IT Support,Open,Positive,High
T21889,C3310,Can you help me update my account?,2026-07-25 01:40:24,VIP,34657.0,3,Finance,Open,Neutral,High
T21890,C4966,The item arrived damaged.,2026-06-26 09:48:41,Regular,126387.0,1,Finance,Resolved,Negative,High
T21891,C3542,The item arrived damaged.,2026-07-16 20:03:30,Regular,13208.0,3,Sales,Open,Negative,High
T21892,C2281,"Good quality, thank you!",2026-05-24 16:01:29,Premium,140055.0,5,Sales,In Progress,Positive,High
T21893,C3417,"Cancel my order immediately, terrible service.",2026-07-02 06:50:17,Premium,109253.0,0,Quality Assurance,Open,Negative,High
T21894,C3551,Thanks for the quick support!,2026-06-18 06:56:29,VIP,86212.0,3,Sales,Resolved,Positive,High
T21895,C3778,Can you help me update my account?,2026-06-07 13:00:36,VIP,88870.0,5,Quality Assurance,Resolved,Neutral,High
T21896,C4893,When will this product be restocked?,2026-08-25 17:25:15,VIP,33653.0,4,IT Support,Resolved,Neutral,High
T21897,C4273,Very satisfied with my purchase.,2026-03-09 11:30:00,VIP,137283.0,5,Quality Assurance,Resolved,Positive,High
T21898,C2961,Can you help me update my account?,2026-03-25 09:49:01,VIP,93475.0,4,Customer Success,Resolved,Neutral,High
T21899,C4416,Payment failed but money deducted twice!,2026-07-10 04:08:13,VIP,100584.0,0,IT Support,Resolved,Negative,High
T21900,C1185,The item arrived damaged.,2026-08-04 11:29:41,Regular,36205.0,3,Customer Success,Resolved,Negative,High
T21901,C4879,"This is unacceptable, my order is late.",2026-07-13 06:20:08,Premium,137956.0,2,IT Support,Open,Negative,High
T21902,C2785,I am very disappointed and frustrated.,2026-07-26 21:59:37,Regular,90192.0,3,Quality Assurance,In Progress,Negative,High
T21903,C2586,"This is unacceptable, my order is late.",2026-08-15 11:23:02,VIP,67608.0,0,Quality Assurance,In Progress,Negative,High
T21904,C3392,Can you help me update my account?,2026-08-26 19:23:47,Regular,102739.0,3,IT Support,Open,Neutral,High
T21905,C1628,"Cancel my order immediately, terrible service.",2026-03-27 17:59:04,Premium,96149.0,1,IT Support,In Progress,Negative,High
T21906,C1284,How do I return this item?,2026-07-19 14:51:00,Premium,119278.0,5,Quality Assurance,In Progress,Neutral,High
T21907,C2399,When will this product be restocked?,2026-04-04 08:12:21,Premium,126693.0,4,Customer Success,Resolved,Neutral,High
T21908,C2655,The item arrived damaged.,2026-08-27 09:01:59,VIP,30397.0,1,Sales,Open,Negative,High
T21909,C4962,Very satisfied with my purchase.,2026-03-29 05:09:56,Premium,121515.0,3,Quality Assurance,Resolved,Positive,High
T21910,C3307,Thanks for the quick support!,2026-07-11 11:54:27,VIP,137300.0,5,Logistics,In Progress,Positive,High
T21911,C2499,The item arrived damaged.,2026-03-03 22:57:36,VIP,123742.0,0,Customer Success,Resolved,Negative,High
T21912,C2880,"Awesome service, really appreciate it.",2026-04-21 10:38:41,VIP,91717.0,4,Logistics,In Progress,Positive,High
T21913,C4210,"Cancel my order immediately, terrible service.",2026-03-13 19:04:31,Premium,133805.0,0,Logistics,Resolved,Negative,High
T21914,C2574,The item arrived damaged.,2026-04-20 06:34:16,Regular,123155.0,1,Finance,In Progress,Negative,High
T21915,C4406,I am very disappointed and frustrated.,2026-04-17 14:38:29,Regular,58961.0,3,Quality Assurance,In Progress,Negative,High
T21916,C4833,I want to know the delivery status.,2026-08-09 20:42:50,Premium,126993.0,3,Quality Assurance,Resolved,Neutral,High
T21917,C4146,"This is unacceptable, my order is late.",2026-03-01 21:32:23,Regular,23303.0,5,Customer Success,Open,Negative,High
T21918,C2433,"This is unacceptable, my order is late.",2026-08-04 12:08:56,Premium,57008.0,1,Logistics,Open,Negative,High
T21919,C4484,How do I return this item?,2026-07-28 21:46:50,Premium,87656.0,3,Logistics,In Progress,Neutral,High
T21920,C1326,I am very disappointed and frustrated.,2026-07-20 10:38:35,Regular,28537.0,5,Logistics,Resolved,Negative,High
T21921,C3269,How do I return this item?,2026-04-10 11:09:59,VIP,52400.0,4,Logistics,Resolved,Neutral,High
T21922,C2684,I am very disappointed and frustrated.,2026-07-26 02:04:31,Regular,21338.0,5,Finance,In Progress,Negative,High
T21923,C4241,"Awesome service, really appreciate it.",2026-06-21 16:18:38,Premium,105101.0,3,Logistics,Open,Positive,High
T21924,C4060,"Cancel my order immediately, terrible service.",2026-05-30 01:22:18,Regular,63972.0,5,Customer Success,Resolved,Negative,High
T21925,C1486,How do I return this item?,2026-08-24 06:54:24,Premium,119862.0,3,Quality Assurance,In Progress,Neutral,High
T21926,C1406,"Cancel my order immediately, terrible service.",2026-07-15 12:04:43,Premium,119478.0,0,IT Support,Open,Negative,High
T21927,C2445,The item arrived damaged.,2026-03-03 10:42:47,Premium,18393.0,3,Quality Assurance,Resolved,Negative,High
T21928,C4418,The item arrived damaged.,2026-08-05 03:41:24,Regular,89121.0,3,Customer Success,Resolved,Negative,High
T21929,C4682,When will this product be restocked?,2026-04-06 03:33:15,Premium,106695.0,4,Finance,In Progress,Neutral,High
T21930,C4777,How do I return this item?,2026-08-27 14:50:09,VIP,87525.0,4,Customer Success,In Progress,Neutral,High
T21931,C3598,How do I return this item?,2026-07-01 21:15:05,Premium,68790.0,4,Sales,In Progress,Neutral,High
T21932,C2314,"Great product, I love it.",2026-05-16 21:50:43,VIP,95874.0,3,Finance,In Progress,Positive,High
T21933,C1511,"This is unacceptable, my order is late.",2026-07-30 00:28:05,Premium,100446.0,2,IT Support,Open,Negative,High
T21934,C4410,Can you help me update my account?,2026-05-11 02:47:09,VIP,79352.0,5,Customer Success,Resolved,Neutral,High
T21935,C1062,"Cancel my order immediately, terrible service.",2026-05-29 15:30:28,Premium,115186.0,0,Quality Assurance,In Progress,Negative,High
T21936,C1873,Payment failed but money deducted twice!,2026-08-07 08:15:10,Regular,129488.0,1,Finance,In Progress,Negative,High
T21937,C3249,I want to know the delivery status.,2026-03-27 23:08:19,Premium,78649.0,4,IT Support,Open,Neutral,High
T21938,C1517,I am very disappointed and frustrated.,2026-05-08 06:01:01,Regular,69035.0,3,IT Support,In Progress,Negative,High
T21939,C4355,The item arrived damaged.,2026-08-19 16:14:07,Premium,57080.0,2,Logistics,Resolved,Negative,High
T21940,C1205,Payment failed but money deducted twice!,2026-07-01 08:08:43,Regular,127799.0,2,IT Support,In Progress,Negative,High
T21941,C2849,I have a question about my recent order.,2026-05-20 17:43:06,Premium,134242.0,5,Finance,Resolved,Neutral,High
T21942,C1802,I am very disappointed and frustrated.,2026-06-05 06:24:15,VIP,64194.0,1,Quality Assurance,Resolved,Negative,High
T21943,C4408,I want to know the delivery status.,2026-08-24 18:53:48,VIP,25695.0,4,Customer Success,Open,Neutral,High
T21944,C2544,I want to know the delivery status.,2026-06-27 03:00:02,Premium,92235.0,4,IT Support,Open,Neutral,High
T21945,C3988,When will this product be restocked?,2026-08-13 14:46:55,Regular,143872.0,3,Logistics,Open,Neutral,High
T21946,C1378,The item arrived damaged.,2026-03-31 22:22:59,VIP,143873.0,0,IT Support,Resolved,Negative,High
T21947,C2623,"Cancel my order immediately, terrible service.",2026-07-16 01:36:55,VIP,52240.0,0,Finance,Resolved,Negative,High
T21948,C1807,Payment failed but money deducted twice!,2026-07-02 03:29:34,Premium,69100.0,1,Customer Success,In Progress,Negative,High
T21949,C2009,The item arrived damaged.,2026-05-23 22:05:46,Premium,4558.0,5,Sales,Open,Negative,High
T21950,C3930,When will this product be restocked?,2026-04-17 15:35:44,Premium,55471.0,4,Finance,Open,Neutral,High
T21951,C4773,"This is unacceptable, my order is late.",2026-05-30 15:46:23,VIP,94033.0,1,IT Support,In Progress,Negative,High
T21952,C4204,When will this product be restocked?,2026-04-03 10:51:14,VIP,28894.0,3,Quality Assurance,Open,Neutral,High
T21953,C2055,How do I return this item?,2026-03-21 10:31:35,Premium,77007.0,5,Customer Success,Open,Neutral,High
T21954,C4165,I have a question about my recent order.,2026-03-15 23:47:58,Regular,143438.0,3,Customer Success,Resolved,Neutral,High
T21955,C2862,I want to know the delivery status.,2026-04-27 10:44:22,Premium,83925.0,3,Quality Assurance,Resolved,Neutral,High
T21956,C1007,"Awesome service, really appreciate it.",2026-06-11 15:40:37,Premium,112084.0,5,Sales,In Progress,Positive,High
T21957,C3568,The item arrived damaged.,2026-08-25 05:49:26,Regular,16518.0,5,IT Support,Open,Negative,High
T21958,C4076,Very satisfied with my purchase.,2026-03-25 02:03:33,VIP,142034.0,4,Logistics,In Progress,Positive,High
T21959,C2099,I have a question about my recent order.,2026-06-25 15:55:31,Premium,147653.0,5,Finance,Resolved,Neutral,High
T21960,C2814,Very satisfied with my purchase.,2026-07-23 06:03:56,VIP,122828.0,3,Logistics,Resolved,Positive,High
T21961,C2838,"This is unacceptable, my order is late.",2026-06-01 16:07:43,Premium,82541.0,1,Finance,Open,Negative,High
T21962,C3832,"Cancel my order immediately, terrible service.",2026-08-01 06:19:37,Regular,112474.0,2,IT Support,Open,Negative,High
T21963,C4466,How do I return this item?,2026-06-09 05:05:55,VIP,105804.0,2,Finance,In Progress,Neutral,High
